ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap,deal_probability,deal_score
HST,Host Hotels & Resorts,Real Estate,18.75,11.23,4.1131105,1.02,21.53,17.26,14394715334.0,1547000000.0,3.5549128,2.02,14.394715334,1.547,9.304922646412413,65.10538641686185,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.0909090909090909,0.303030303030303,0.0909090909090909,0.1818181818181818,0.5151515151515151,0.696969696969697,-0.3493288367743616,-0.2577476969543172,-1.5481527069666134,0.0,4,23.390126985545827,21.159583409183757,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9932267,92.3
HPQ,HP Inc.,Information Technology,19.92,12.07,2.6270628,1.49,24.1,15.39,34895294088.0,3700000000.0,0.8954903,0.8303999999999999,34.895294088,3.7,9.431160564324324,47.99081515499425,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.1285714285714285,0.0142857142857142,0.0285714285714285,0.2,0.5857142857142857,0.8571428571428571,-0.5307608043468628,-0.3996458252475434,-1.23567492001859,-0.4880949853098118,4,24.27561781720635,22.03159865686686,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7406661,77.2
HUM,Humana Inc.,Health Care,262.37,22.39,0.6040015,4.06,293.35,189.01,36973617235.0,0.0,0.9256895,3.33,36.973617235,0.0,15.288987971795937,29.691393521180764,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.6557377049180327,0.3770491803278688,0.1475409836065573,0.9754098360655736,0.6065573770491803,0.5409836065573771,-0.0450755272425785,-0.2232060240069256,-1.0218747889528144,0.0,2,24.333470447575557,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.060716238,25.3
HBAN,Huntington Bancshares,Financials,15.1,15.41,2.8132992,1.0,16.53,12.14,16766497291.0,0.0,3.5112102,1.72,16.766497291,0.0,13.333242399935546,32.57403189066062,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.4264705882352941,0.5735294117647058,0.75,0.6323529411764706,0.3235294117647059,0.8529411764705882,-0.2371506799788608,-0.1887436694455285,0.0587082578079466,0.0,1,23.542648523464184,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9971727,72.5
HII,Huntington Ingalls Industries,Industrials,225.37,18.75,1.2264713,12.15,253.44,183.42,10628247899.0,1107000000.0,1.8924941,6.04,10.628247899,1.107,9.600946611562785,40.08854612967722,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.2537313432835821,0.7313432835820896,0.417910447761194,0.3134328358208955,0.1641791044776119,0.373134328358209,-0.5413149189077828,-0.1362793789686935,-0.4206709387007441,-0.3124188263922484,3,23.086781189750724,20.824919491576253,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9944553,83.1
IDXX,IDEXX Laboratories,Health Care,169.28,53.57,0.0,2.94,198.73,140.63,15422885020.0,478307000.0,7.97525,196.21,15.42288502,0.478307,32.2447403445904,50.68846815834767,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,63.0,,rumoured,0.9672131147540984,1.0,0.8524590163934426,0.8688524590163934,0.2295081967213114,0.2131147540983606,1.112152173316504,7.472514110679369,0.8257316809068165,0.0,0,23.45911828362541,19.985763345800358,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9875151,62.9
INFO,IHS Markit Ltd.,Industrials,43.73,26.19,0.0,1.0,49.19,37.82,17969275816.0,1018900000.0,5.0604,2.24,17.969275816,1.0189,17.635956243007165,48.02110817941954,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.8507462686567164,0.1343283582089552,0.9402985074626866,0.9253731343283582,0.4925373134328358,0.0597014925373134,0.9262146442463576,-0.298337902487747,1.5364925213337477,1.0052743334553724,1,23.611929237375016,20.741989451925964,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9677866,68.1
ITW,Illinois Tool Works,Industrials,156.15,23.62,1.9089574,4.86,179.07,126.52,55994378108.0,3924000000.0,3.9286149,10.99,55.994378108,3.924,14.269719191641183,43.61560418648904,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.6417910447761194,0.9104477611940298,0.8208955223880597,0.6716417910447762,0.8059701492537313,0.6417910447761194,0.4192857494471451,0.0748231714048104,0.8372645416353978,0.4532317422863536,0,24.74851713173134,22.09037737890437,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.09955922,16.4
ILMN,Illumina Inc,Health Care,209.54,52.25,0.0,4.92,248.97,158.0203,32295200000.0,1192000000.0,11.713953,10.89,32.2952,1.192,27.093288590604026,43.35363393172271,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.9508196721311476,0.9016393442622952,0.9344262295081968,0.8524590163934426,0.5081967213114754,0.2131147540983606,1.063161135319776,0.0784304557640634,1.805601539699235,0.0,0,24.198184449351757,20.898898406428497,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.46152863,34.2
INCY,Incyte,Health Care,83.92,-53.6096,0.0,0.54,153.15,84.21,18220961259.0,-81686000.0,16.184554639999998,10.25,18.220961259,-0.081686,-25.20615748198214,100.42065564258776,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,63.0,,rumoured,0.0163934426229508,0.8852459016393442,0.9918032786885246,0.0245901639344262,0.3114754098360656,0.2131147540983606,-2.865756808557846,0.0528950923972072,2.977293379811689,0.0,2,23.62583848589368,0.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9949452,75.8
IR,Ingersoll-Rand PLC,Industrials,87.6,19.38,1.9739007,5.07,97.67,77.26,22785450609.0,1987100000.0,1.6147361,3.34,22.785450609,1.9871,11.46668542549444,49.33855952964238,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.3134328358208955,0.3134328358208955,0.2835820895522388,0.4776119402985074,0.5522388059701493,0.7014925373134329,-0.4170483026729566,-0.2514262246269684,-0.5922725662403312,-0.0064489040216615,4,23.84938803807412,21.40994212687929,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9809473,89.6
INTC,Intel Corp.,Information Technology,42.75,12.32,2.6548672,1.98,50.85,33.23,211536000000.0,26247000000.0,3.348876,3.34,211.536,26.247,8.059435364041605,45.97048808172531,Mega-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.1428571428571428,0.2142857142857142,0.3,0.1142857142857142,0.9142857142857144,0.8714285714285714,-0.5244035557022017,-0.2970202882492629,-0.6188983615582243,-0.5572536989627689,4,26.07766103371888,23.99081753377675,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.01723432,38.1
ICE,Intercontinental Exchange,Financials,67.0,22.95,5.4298644,2.37,76.1378,56.8,41373051167.0,3103000000.0,9.619987,2.62,41.373051167,3.103,13.333242399935546,47.25356555554405,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.8529411764705882,0.7941176470588235,0.9558823529411764,0.1323529411764706,0.6764705882352942,1.0,0.7623716927195487,-0.1548766692917011,2.4022952198954,0.0,1,24.44589556785456,21.85563522273492,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.018762795,21.6
IBM,International Business Machines,Information Technology,147.59,10.67,3.8999026,6.11,182.79,139.13,142433003505.0,16557000000.0,1.817167,7.7,142.433003505,16.557,8.60258522105454,80.62299587723315,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.0857142857142857,0.6428571428571429,0.1142857142857142,0.1428571428571428,0.8571428571428571,0.9857142857142858,-0.5663613967569646,-0.1187260017842872,-1.0039671281947822,-0.529869536723816,3,25.68213757526447,23.530074810132284,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.09662845,37.3
IP,International Paper,Materials,56.05,15.57,3.206751,5.14,66.94,49.6,24465996443.0,3004000000.0,1.0738261,4.99,24.465996443,3.004,8.144472850532622,62.80276816608998,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,63.0,DS Smith acquirer,completed,0.2,0.6,0.08,0.24,0.64,0.96,-0.2953084898231646,0.0673488659480945,-1.1733345014060146,-0.7675531157331237,3,23.92055009022657,21.82321057118119,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.98497665,84.9
IPG,Interpublic Group,Consumer Discretionary,21.34,15.46,3.3802817,1.49,25.71,18.3,8277363031.0,1074900000.0,1.4712903,4.01,8.277363031,1.0749,7.700588920829845,58.974358974358985,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.3214285714285714,0.5238095238095238,0.2857142857142857,0.2857142857142857,0.1785714285714285,0.9285714285714286,-0.3241649745423751,-0.282775146387724,-0.5502700072965295,0.0,3,22.836790280223703,20.795493471873613,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99494535,85.2
IFF,Intl Flavors & Fragrances,Materials,138.0,24.17,1.9341276,5.05,157.4,116.3,11270040447.0,699963000.0,4.4208813,6.34,11.270040447,0.699963,16.1009088294667,47.201946472019465,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.6,0.8,0.88,0.8,0.24,0.6,0.1924844588154415,0.5192423501922672,1.0057069771787126,0.6426178679282154,0,23.145413753988997,20.36653803589648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9930928,65.0
INTU,Intuit Inc.,Information Technology,152.75,40.52,0.96720195,3.72,170.59,111.9,41233771565.0,1654000000.0,9.633731,33.5,41.233771565,1.654,24.92972887847642,30.39700119270745,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.8571428571428571,0.9857142857142858,0.8428571428571429,0.8571428571428571,0.6285714285714286,0.4857142857142857,0.1926940914155647,0.9363181704167154,0.961102384888786,0.2933013525633441,0,24.44252345573668,21.226462434152506,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7450502,50.9
ISRG,Intuitive Surgical Inc.,Health Care,381.87,48.58,0.0,5.67,452.0,233.10643,44866621303.0,1153700000.0,14.655261,9.48,44.866621303,1.1537,38.88933111120742,32.03840112800024,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.9344262295081968,0.8524590163934426,0.9672131147540984,0.9016393442622952,0.6557377049180327,0.2131147540983606,0.926951203919781,0.0221728583464583,2.576483595488371,0.0,0,24.52695995443344,20.866240006764293,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1538297,17.4
IVZ,Invesco Ltd.,Financials,31.92,11.87,3.466826,2.74,38.43,29.36,13620847614.0,1606200000.0,2.6513786,1.62,13.620847614,1.6062,8.480169103474038,71.7750826901874,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.1176470588235294,0.5294117647058824,0.4705882352941176,0.0735294117647058,0.2647058823529412,0.9117647058823528,-0.7064224570812974,-0.1925066694626205,-0.2711597654190262,0.0,3,23.33486736884445,21.197136978341224,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.99758196,85.6
IQV,IQVIA Holdings Inc.,Health Care,95.23,21.74,0.0,0.76,110.67,75.94,20426488713.0,1542000000.0,2.8477087,2.77,20.426488713,1.542,13.246750138132295,44.45724157788654,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.5901639344262295,0.2622950819672131,0.3278688524590163,0.4098360655737705,0.3442622950819672,0.2131147540983606,-0.0691999020136948,-0.2455494669529249,-0.5181362780038791,0.0,3,23.740098361890706,21.156346112736056,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.89909756,76.9
IRM,Iron Mountain Incorporated,Real Estate,32.07,15.42,7.08258,0.46,41.53,32.05,9410249279.0,1116140000.0,3.2898626,4.97,9.410249279,1.11614,8.431065349328938,99.78902953586496,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.3636363636363636,0.8484848484848485,0.0606060606060606,0.0909090909090909,0.2424242424242424,0.9696969696969696,-0.2189809895679956,-0.0669359988668436,-1.612439374826773,0.0,3,22.96506528115988,20.8331421419622,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9957489,89.0
JBHT,J. B. Hunt Transport Services,Industrials,114.81,30.62,0.8139042,6.19,126.49,83.35,12945366350.0,1007309000.0,1.7697402,8.55,12.94536635,1.007309,12.851435210049749,27.07464070468241,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.9701492537313432,0.8507462686567164,0.3283582089552239,0.582089552238806,0.2835820895522388,0.2388059701492537,1.800025929834105,-0.0292354594863712,-0.4965095069033943,0.2206417160154661,1,23.284003750328832,20.730548256641875,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9648981,68.6
JEC,Jacobs Engineering Group,Industrials,62.82,19.45,0.9089532,2.43,72.18,49.31,9326484316.0,409832000.0,1.2129636,2.01,9.326484316,0.409832,22.756847478967,40.92697857455184,Mid-cap,2026-04-25T14:52:57.872278,1,2017.0,76.75,Split off CH2M 2017,completed,0.3358208955223881,0.0597014925373134,0.1940298507462686,1.0,0.1343283582089552,0.2686567164179104,-0.403240900869087,-0.3081467078586371,-0.8404915730759535,1.8450696371898017,3,22.95612396589491,19.831257880032123,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9870055,82.3
SJM,JM Smucker,Consumer Staples,118.37,15.35,2.6036885,5.1,143.68,99.565,13612394896.0,1411300000.0,2.496677,1.88,13.612394896,1.4113,9.645287958619711,57.37277569987532,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,0.1764705882352941,0.1470588235294117,0.5,0.2058823529411764,0.2058823529411764,0.5588235294117647,-0.9388596350449784,-0.3980663467619716,-0.1500407785741045,-0.4077788211033666,3,23.334246604110486,21.0677771030928,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.99400973,84.5
JNJ,Johnson & Johnson,Health Care,126.36,17.31,2.5566885,0.39,148.32,113.15,353062464971.0,22430000000.0,4.6326222,4.74,353.062464971,22.43,15.740635977307178,62.43957918680694,Mega-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.3442622950819672,0.6557377049180327,0.5409836065573771,0.4918032786885246,1.0,0.8852459016393442,-0.233616794684533,-0.1669484265893205,-0.0503315502141398,0.0,2,26.589910832819992,23.83366518552311,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0031946963,24.9
JCI,Johnson Controls International,Industrials,36.55,14.0,2.7659574,1.71,44.37,34.51,34822224800.0,4295000000.0,1.1415336,1.69,34.8222248,4.295,8.107619278230501,79.3103448275862,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.0895522388059701,0.0298507462686567,0.1791044776119403,0.1791044776119403,0.6865671641791045,0.9104477611940298,-1.478245755598934,-0.3217937414181364,-0.884621730461709,-0.5573155101304749,4,24.27352166358763,22.18071739261546,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.45664942,61.7
JPM,JPMorgan Chase & Co.,Financials,107.88,15.43,1.9845841,6.3,117.3529,81.635,386613611000.0,0.0,3.3714993,1.6,386.613611,0.0,13.333242399935546,26.521436030673723,Mega-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.4411764705882353,0.5073529411764706,0.6323529411764706,0.6323529411764706,1.0,0.5735294117647058,-0.234499427000881,-0.1932592694660388,0.0051092060793741,0.0,1,26.68069161003571,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.016951172,18.9
JNPR,Juniper Networks,Information Technology,24.66,14.09,1.5754234,0.78,30.96,23.87,9267350000.0,1115500000.0,1.8543326,1.78,9.26735,1.1155,8.307799193186911,88.85754583921018,Mid-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.1857142857142857,0.0714285714285714,0.1285714285714285,0.1285714285714285,0.0857142857142857,0.6428571428571429,-0.4793942352980014,-0.3608136568009514,-0.9946237661375588,-0.5447318593566496,4,22.94976330737126,20.83256857273332,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9870674,89.2
KSU,Kansas City Southern,Industrials,103.53,19.8,1.3445379,9.16,114.85,81.54,11037040988.0,1295400000.0,4.281897,2.39,11.037040988,1.2954,8.520179857958931,33.98378865205643,Large-cap,2026-04-25T14:52:57.872278,1,2021.0,31.0,Canadian Pacific,completed,0.3582089552238806,0.1492537313432835,0.8955223880597015,0.2388059701492537,0.1940298507462686,0.4328358208955223,-0.3342038918497387,-0.2919408555067317,1.0555257018561768,-0.4896580611831239,3,23.12452281551118,20.98208536548505,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9814873,82.5
K,Kellogg Co.,Consumer Staples,65.98,16.5,3.363962,1.95,76.69,58.76,22182794875.0,1827000000.0,2.3173764,11.5,22.182794875,1.827,12.141650177887248,59.73229224762964,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,18.7,,rumoured,0.2058823529411764,0.7941176470588235,0.4411764705882353,0.5294117647058824,0.3823529411764705,0.8235294117647058,-0.7755978528334656,-0.2156588667695569,-0.2214391521639349,-0.1552697701132269,2,23.82258281976697,21.325941114889627,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9898431,79.0
KEY,KeyCorp,Financials,20.08,14.66,1.9876952,1.12,22.22,16.28,22589744920.0,0.0,3.270451,1.55,22.58974492,0.0,13.333242399935546,36.02693602693605,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,13.0,Scotiabank stake,completed,0.3382352941176471,0.4485294117647059,0.6029411764705882,0.6323529411764706,0.4558823529411764,0.5882352941176471,-0.3365726666531058,-0.1951407694745848,-0.0336572255933465,0.0,2,23.84076187568484,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9933843,77.8
KMB,Kimberly-Clark,Consumer Staples,111.69,17.93,3.5599859,6.41,136.21,109.67,39449596000.0,4033000000.0,2.1947837,151.66,39.449596,4.033,9.781699975204562,92.38884702336098,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,0.3235294117647059,0.9411764705882352,0.4117647058823529,0.2352941176470588,0.5882352941176471,0.9117647058823528,-0.572585375822628,2.441953648379804,-0.2702561633395027,-0.3939806356535009,3,24.39828964340005,22.1177763530856,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8996683,80.7
KIM,Kimco Realty,Real Estate,14.01,9.28,7.7134986,0.8,25.15,14.33,6180487499.0,701190000.0,7.0508943,1.2,6.180487499,0.70119,8.814283573639099,102.95748613678371,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.0303030303030303,0.0303030303030303,0.303030303030303,0.1515151515151515,0.0606060606060606,1.0,-0.4099919160231477,-0.3107868808294794,-0.7002189889925754,0.0,4,22.544662988800017,20.36828945106941,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.99372536,95.6
KMI,Kinder Morgan,Energy,16.8,25.07,2.891845,0.01,22.75,16.56,38612712234.0,5981000000.0,2.823936,1.07,38.612712234,5.981,6.455895708744357,96.12277867528267,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.5,0.125,0.5,0.375,0.71875,0.75,-0.2400108916807129,-1.2190910746056112,-0.3114599636101893,-0.2955830375130149,2,24.3768473917121,22.511853615176022,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.13973698,32.0
KLAC,KLA-Tencor Corp.,Information Technology,98.54,16.59,2.2988505,5.88,121.65,86.33,16078622033.0,1506642000.0,4.3395863,12.93,16.078622033,1.506642,10.671826507557869,65.43035107587768,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.3,0.8714285714285714,0.4571428571428571,0.2571428571428571,0.3,0.8142857142857143,-0.415821748851391,0.0951453556037454,-0.3698356523131039,-0.4255439286627661,3,23.500756402622272,21.133149170970736,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.98914003,84.0
KSS,Kohl's Corp.,Consumer Discretionary,60.34,16.01,3.4965036,3.12,69.14,35.16,10570861198.0,2286000000.0,0.8557757,2.04,10.570861198,2.286,4.624173752405949,25.89758681577397,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.3452380952380952,0.1666666666666666,0.1309523809523809,0.119047619047619,0.2976190476190476,0.9523809523809524,-0.3040226293273415,-0.3346289864480961,-0.9704312318408572,0.0,4,23.0813671092901,21.550069402756478,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.98896873,91.3
KHC,Kraft Heinz Co,Consumer Staples,71.58,20.11,3.3990483,2.81,97.77,72.05,89618309338.0,7832000000.0,4.6780853,1.54,89.618309338,7.832,11.44258290832482,101.82737169517884,Large-cap,2026-04-25T14:52:57.872278,1,2019.0,18.7,,rumoured,0.4411764705882353,0.1176470588235294,0.8823529411764706,0.4411764705882353,0.8235294117647058,0.8823529411764706,-0.263097823456456,-0.4045131807741776,0.7186066479005241,-0.2259809880018194,3,25.21882548135298,22.781483742302303,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8690038,79.1
KR,Kroger Co.,Consumer Staples,27.57,13.07,1.7301039,2.05,34.75,19.69,25471355847.0,5342000000.0,0.4081934384,4.02,25.471355847,5.342,4.768131008423811,47.67596281540505,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,0.0588235294117647,0.4117647058823529,0.0294117647058823,0.0588235294117647,0.4411764705882353,0.2058823529411764,-1.262543864125195,-0.3574892150380873,-0.9816851209094696,-0.9011071784702216,4,23.96082035765797,22.39886595182137,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9781892,89.3
LB,L Brands Inc.,Consumer Discretionary,47.77,12.77,4.886988,3.98,63.1,35.0,13862042842.0,2329000000.0,1.7060977,205.0419999999998,13.862042842,2.329,5.951929086303134,54.55516014234875,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.1785714285714285,0.9940476190476192,0.4523809523809524,0.1666666666666666,0.4880952380952381,0.9761904761904762,-0.4226793538668121,5.008738140422787,-0.3899862955599276,0.0,3,23.352420211116986,21.568704828277983,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9972046,87.0
LLL,L-3 Communications Holdings,Industrials,198.79,23.14,1.4444605,8.51,218.705,159.43,16229343134.0,1137000000.0,1.4884604,3.12,16.229343134,1.137,14.273828613896216,33.59763812737245,Large-cap,2026-04-25T14:52:57.872278,1,2019.0,33.5,L3Harris merger,completed,0.6194029850746269,0.2835820895522388,0.2686567164179104,0.6865671641791045,0.4477611940298507,0.4776119402985074,0.3246064227920393,-0.2608085601991241,-0.6702869371628632,0.4539056627724213,2,23.51008674538032,20.85165905259432,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9805613,76.4
LH,Laboratory Corp. of America Holding,Health Care,165.46,17.79,0.0,7.02,181.715,130.292,17271388000.0,1861200000.0,2.2459624,2.71,17.271388,1.8612,9.279705566301311,31.610368901075383,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.3770491803278688,0.2459016393442623,0.2950819672131147,0.2459016393442623,0.2786885245901639,0.2131147540983606,-0.2158018717766318,-0.2479434072685676,-0.6758468696207742,0.0,4,23.572317096518184,21.34448727847205,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.96013033,86.4
LRCX,Lam Research,Information Technology,162.23,16.29,1.1652974,9.22,219.7,113.1982,27967534829.0,2967218000.0,3.0405293,4.52,27.967534829,2.967218,9.425507269435546,53.96152928870686,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.2428571428571428,0.3714285714285714,0.2714285714285714,0.1857142857142857,0.5428571428571428,0.5285714285714286,-0.4234504472249842,-0.2487663299858062,-0.6964161429811008,-0.488380009309027,4,24.05431020405868,21.810890650783428,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8601333,82.2
LEG,Leggett & Platt,Consumer Discretionary,43.99,17.88,3.1454785,2.76,54.97,42.0,6034600480.0,447000000.0,2.0302901,4.89,6.03460048,0.447,13.500224787472035,84.65690053970701,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.4761904761904761,0.6547619047619048,0.5595238095238095,0.8214285714285714,0.0833333333333333,0.8928571428571429,-0.2355386555962275,-0.2596120097110095,-0.1686867914182473,0.0,1,22.520775488973168,19.91806915481498,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9943092,72.3
LEN,Lennar Corp.,Consumer Discretionary,59.11,15.35,0.26268265,3.38,72.17,43.647053,14615967194.0,1405319000.0,1.1468264,1.76,14.615967194,1.405319,10.400462239534226,45.78769507933384,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.2916666666666667,0.1309523809523809,0.2023809523809523,0.5238095238095238,0.5357142857142857,0.2857142857142857,-0.3281934435853819,-0.341999075390687,-0.771754842171979,0.0,3,23.40538041156147,21.063530160935947,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.98624295,81.8
LUK,Leucadia National Corp.,Financials,23.86,15.39,1.5993602,0.33,28.3,22.23,8910389431.0,2201336000.0,1.0410156,0.84,8.910389431,2.201336,4.047718944768087,73.14662273476114,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.4117647058823529,0.0441176470588235,0.0735294117647058,0.0147058823529411,0.088235294117647,0.2794117647058823,-0.2398019329568406,-0.2218580695959376,-0.8889635998999388,0.0,4,22.910483784769166,21.51233028617676,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.99461466,89.7
