ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap
MMM,3M Company,Industrials,222.89,24.31,2.3328617,7.92,259.77,175.49,138721055226.0,9048000000.0,4.3902707,11.34,138.721055226,9.048,15.331681612068966,43.75889890840058,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.7014925373134329,0.9253731343283582,0.9104477611940298,0.8208955223880597,0.9850746268656716,0.8805970149253731,0.5553872815138593,0.08974961436051276,1.1224800408940696,0.6273871797529998,0,25.65573095683408,22.92580957587075,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,10.783419933,0.601,17.94246245091514,41.87002311841766,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.9402985074626866,0.746268656716418,0.746268656716418,0.9552238805970149,0.1791044776119403,0.34328358208955223,1.235894941847433,-0.1230588152079286,0.6190959293297298,1.0555395045175968,0,23.101275600166687,20.214105494163377,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ABT,Abbott Laboratories,Health Care,56.27,22.51,1.9089824,0.26,64.6,42.28,102121042306.0,5744000000.0,3.7404804,3.19,102.121042306,5.744,17.778732991991642,37.32078853046592,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.6721311475409836,0.3442622950819672,0.4262295081967213,0.5737704918032787,0.8524590163934426,0.8032786885245902,-0.040621796515603166,-0.22879188474342552,-0.28415136943722713,0.0,2,25.349424635955817,22.47142166886643,0,1,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ABBV,AbbVie Inc.,Health Care,108.48,19.41,2.4995599,3.29,125.86,60.05,181386347059.0,10310000000.0,6.291571,26.14,181.386347059,10.31,17.593244137633366,26.40936027959276,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.47540983606557374,0.9672131147540983,0.7540983606557377,0.5409836065573771,0.9508196721311475,0.8524590163934426,-0.15567650696246518,0.6868902859899345,0.3844593188117904,0.0,1,25.92389510751711,23.056380135072274,0,1,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ACN,Accenture plc,Information Technology,150.51,25.47,1.7144699,5.44,162.6,114.82,98765855553.0,5643228000.0,2.604117,10.62,98.765855553,5.643228,17.50165960918113,25.30347425701131,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.5142857142857142,0.7428571428571429,0.22857142857142856,0.6285714285714286,0.8,0.6857142857142857,-0.19001227699303055,0.000682098325283549,-0.8061293757857808,-0.08120202135122982,1,25.316017790411003,22.4537220793348,0,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ATVI,Activision Blizzard,Information Technology,65.83,31.8,0.43190324,1.28,74.945,38.93,52518668144.0,2704000000.0,10.59512,5.16,52.518668144,2.704,19.422584372781063,25.308899069832,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,69.0,Microsoft,completed,0.7285714285714285,0.42857142857142855,0.8857142857142857,0.7,0.7142857142857143,0.37142857142857144,-0.029046741310212752,-0.22259469160562625,1.202793774368089,0.01564586454260763,1,24.68443452705337,21.71799799549695,0,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
AYI,Acuity Brands Inc,Industrials,145.41,18.22,0.35118526,7.43,225.36,142.0,6242377704.0,587800000.0,1.7953473,3.55,6.242377704,0.5878,10.619900823409322,95.90930902111326,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.208955223880597,0.3582089552238806,0.34328358208955223,0.40298507462686567,0.05970149253731343,0.13432835820895522,-0.6458566754227958,-0.242470358853547,-0.48068918836506613,-0.1453164759614939,4,22.55462698921745,20.19189731365035,1,0,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ADBE,Adobe Systems Inc,Information Technology,185.16,52.31,0.0,3.39,204.45,114.451,94550214268.0,2538040000.0,13.092818,11.06,94.550214268,2.53804,37.25324040125451,21.433571484127597,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.9,0.7857142857142857,0.9142857142857143,0.9285714285714286,0.7714285714285715,0.17142857142857143,0.4925019374977797,0.01867509971165729,1.8307103618469098,0.9146198239503741,0,25.27239689824609,21.65465796694971,0,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
AAP,Advance Auto Parts,Consumer Discretionary,109.63,19.54,0.21832074,6.19,169.55,78.81,8123611867.0,853941000.0,1.1301061,2.51,8.123611867,0.853941,9.513083300836945,66.03482477407981,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.5595238095238095,0.2619047619047619,0.19047619047619047,0.4166666666666667,0.13095238095238096,0.27380952380952384,-0.17474539549267162,-0.32225776572303266,-0.7831684166391786,0.0,3,22.818040703550814,20.56537266388624,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,11191663795.0,339000000.0,2.1091955,21.47,11.191663795,0.339,33.013757507374635,74.45378151260502,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.9714285714285714,0.9428571428571428,0.15714285714285714,0.9142857142857143,0.17142857142857143,0.17142857142857143,3.9175332172953663,0.44437315523927107,-0.9305517116125699,0.7008764419420691,1,23.138435034187196,19.641510668294575,0,0,0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,6920851212.0,3001000000.0,0.65951383,2.2,6.920851212,3.001,2.306181676774409,97.0731707317073,Mid-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.10714285714285714,0.7857142857142857,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.8928571428571429,-1.6101874845079664,0.08864649346991497,-1.791850189620804,-1.2365084807051496,3,22.657804606670126,21.822211403737864,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AET,Aetna Inc,Health Care,178.0,18.11,1.101989,5.75,194.4,119.51,59197016353.0,4139000000.0,0.9923546,3.79,59.197016353,4.139,14.30225087050012,21.898784884497267,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,69.0,CVS Health,completed,0.4016393442622951,0.4918032786885246,0.16393442622950818,0.4426229508196721,0.7377049180327869,0.6557377049180327,-0.20392525650469764,-0.2048524815869978,-1.0044026543319626,0.0,4,24.8041369781406,22.14372004995461,0,0,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
AMG,Affiliated Managers Group Inc,Financials,179.11,12.24,0.6387395,12.07,216.995,148.81,10442174371.0,1261400000.0,4.591235,2.89,10.442174371,1.2614,8.278241930394799,55.56207376989072,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.16911764705882354,0.8088235294117647,0.8382352941176471,0.058823529411764705,0.1323529411764706,0.058823529411764705,-0.6573742769886698,-0.1447165692455529,0.4730517709006349,0.0,2,23.069118670895133,20.955488052986595,1,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
AFL,AFLAC Inc,Financials,83.25,12.24,2.4299066,11.01,91.73,68.8,33422948000.0,0.0,1.5429344,1.53,33.422948,0.0,13.333242399935546,36.98211949411253,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.16911764705882354,0.4117647058823529,0.23529411764705882,0.6323529411764706,0.6029411764705882,0.7647058823529411,-0.6573742769886698,-0.19589336947800323,-0.6964061707749164,0.0,3,24.23250856690555,0.0,1,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
A,Agilent Technologies Inc,Health Care,65.05,27.45,0.8756979,2.1,75.0,49.23,21984606918.0,1094000000.0,6.493563,4.56,21.984606918,1.094,20.095618755027424,38.61078773767948,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.819672131147541,0.6065573770491803,0.7704918032786885,0.6721311475409836,0.4262295081967213,0.6065573770491803,0.14272345174488002,-0.17413024753624892,0.437399034140127,0.0,0,23.81360835991059,20.81310654186028,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
APD,Air Products & Chemicals Inc,Materials,152.8,24.22,2.7811136,13.66,175.17,133.6301,34638387128.0,2542500000.0,4.1163683,3.35,34.638387128,2.5425,13.623751082792529,53.851838834469945,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.64,0.4,0.8,0.72,0.76,0.88,0.19532046433078212,-0.48161803343001175,0.8074591389690919,0.20357506213418097,1,24.26822835861554,21.656413686280302,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
AKAM,Akamai Technologies Inc,Information Technology,62.49,32.55,0.0,1.79,69.56,44.65,10906904066.0,789517000.0,5.8546524,3.25,10.906904066,0.789517,13.81465385292527,28.38217583299879,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.7428571428571429,0.19285714285714287,0.6142857142857143,0.4142857142857143,0.15714285714285714,0.17142857142857143,-0.009974995376229697,-0.3007006748964757,0.011049120512452326,-0.26709098459339303,2,23.11266182631019,20.486931925310323,1,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ALK,Alaska Air Group Inc,Industrials,64.04,9.66,1.9928383,8.28,101.43,59.25,7903173734.0,1665000000.0,0.9801092,2.21,7.903173734,1.665,4.746650891291291,88.64390706495968,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.029850746268656716,0.11940298507462686,0.11940298507462686,0.07462686567164178,0.1044776119402985,0.7313432835820896,-2.3343046674388495,-0.2996173118839501,-0.9843513143606474,-1.1084940720829608,4,22.790530254351633,21.233090960979418,1,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ALB,Albemarle Corp,Materials,105.18,26.03,1.2004126,5.66,144.99,90.35,11782151266.0,686030000.0,5.3666205,2.98,11.782151266,0.68603,17.17439655117123,72.85871156661786,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.72,0.32,0.92,0.84,0.32,0.36,0.29798386398611676,-0.6054703217043407,1.621413866244521,0.8328790904746516,1,23.189851618785422,20.34643191797004,0,0,0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ARE,Alexandria Real Estate Equities Inc,Real Estate,114.58,19.03,3.0262272,1.57,134.37,106.89,12043374429.0,0.0,10.492155,2.07,12.043374429,0.0,12.232232065381956,72.01601164483262,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.7878787878787878,0.3333333333333333,0.5454545454545454,0.9848484848484849,0.3939393939393939,0.21212121212121213,-0.10667651977921722,-0.2545136003765635,0.13444245869212787,0.0,1,23.211780505831697,0.0,0,1,0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ALXN,Alexion Pharmaceuticals,Health Care,108.47,22.18,0.0,1.77,149.34,96.18,26172439795.0,1072000000.0,9.720562,2.82,26.172439795,1.072,24.41458936100746,76.88111361926262,Large-cap,2026-04-25T14:52:57.872278,1,2021.0,39.0,AstraZeneca,completed,0.6229508196721312,0.30327868852459017,0.9180327868852459,0.8032786885245902,0.45901639344262296,0.21311475409836064,-0.05286955601478532,-0.24355451668988926,1.2831573237002432,0.0,1,23.98797277787813,20.792791900527856,0,0,0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ALGN,Align Technology,Health Care,220.71,56.59,0.0,2.84,287.32,92.61,18788041378.0,380326000.0,13.138819,16.44,18.788041378,0.380326,49.39983429478921,34.20985054696728,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.9836065573770492,0.9180327868852459,0.9508196721311475,0.9180327868852459,0.32786885245901637,0.21311475409836064,1.2242377299453826,0.2998699349610198,2.179042074081912,0.0,0,23.656486407525172,19.756539340269512,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ALLE,Allegion,Industrials,77.32,21.07,0.8004002,2.37,89.81,66.72,7599609494.0,531800000.0,4.265232,20.48,7.599609494,0.5318,14.290352564874013,54.09268081420532,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.47761194029850745,0.9552238805970149,0.8656716417910447,0.7014925373134329,0.08955223880597014,0.22388059701492538,-0.08369817340810465,0.47954301040371,1.0452299007525285,0.45661549115792716,1,22.751362700681742,20.0917780386536,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
AGN,"Allergan, Plc",Health Care,164.2,10.65,1.643289,38.35,256.8,160.07,56668833898.0,-2888100000.0,4.820115,0.8303999999999999,56.668833898,-2.8881,-19.621492987777437,95.73038354181745,Large-cap,2026-04-25T14:52:57.872278,1,2020.0,63.0,AbbVie,completed,0.06557377049180328,0.02459016393442623,0.5901639344262295,0.04918032786885246,0.7049180327868853,0.7868852459016393,-0.48079885003166223,-0.32293757755660357,-0.0011919038018424369,0.0,3,24.760490229873703,0.0,0,0,0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ADS,Alliance Data Systems,Information Technology,240.6,13.02,0.9240122,14.13,278.33,209.0,13632608582.0,2143200000.0,1.7282298,8.28,13.632608582,2.1432,6.360866266330721,54.420885619500936,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.15714285714285714,0.6571428571428571,0.1,0.05714285714285714,0.22857142857142856,0.4714285714285714,-0.5066032594971508,-0.09500795450224923,-1.0263257732847495,-0.6428910072400663,3,23.335730449742858,21.485565876661266,1,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
LNT,Alliant Energy Corp,Utilities,37.14,19.86,3.5733333,1.65,45.55,36.84,8670163500.0,1168400000.0,3.4331481,2.13,8.6701635,1.1684,7.420543906196508,96.55568312284734,Mid-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.8214285714285714,0.7142857142857143,0.8214285714285714,0.8928571428571429,0.21428571428571427,0.42857142857142855,0.7046344774545286,0.0220767129331203,0.8217497245869616,0.5973750991130181,0,22.883153485807874,20.87890112933373,0,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ALL,Allstate Corp,Financials,90.06,13.26,1.5278208,4.68,105.36,77.73,34759468905.0,0.0,1.2085556,1.67,34.759468905,0.0,13.333242399935546,55.37459283387622,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.25,0.5588235294117647,0.14705882352941177,0.6323529411764706,0.6176470588235294,0.25,-0.5221603751116966,-0.19062516945407454,-0.8246881201298918,0.0,2,24.271717858343106,0.0,1,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
GOOGL,Alphabet Inc Class A,Information Technology,1007.71,31.48,0.0,22.27,1198.0,824.3,733823966137.0,34217000000.0,6.801692,4.7,733.823966137,34.217,21.44618073288132,50.9205244848809,Mega-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.7142857142857143,0.4,0.6714285714285714,0.7571428571428571,0.9857142857142858,0.17142857142857143,-0.0371840195753789,-0.24140555669138059,0.24913309777443823,0.11767017756718107,1,27.321535008647693,24.255988433566227,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
GOOG,Alphabet Inc Class C,Information Technology,1001.52,40.29,0.0,22.27,1186.89,803.1903,728535558140.0,32714000000.0,6.772653,4.67,728.53555814,32.714,22.26984037843125,48.31121838250071,Mega-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.8428571428571429,0.38571428571428573,0.6571428571428571,0.8,0.9714285714285714,0.17142857142857143,0.18684542266247642,-0.24263235224045152,0.24183274769856936,0.15919689265730508,1,27.31430227146737,24.211068957813314,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
MO,Altria Group Inc,Consumer Staples,64.05,18.89,3.9526875,5.31,77.79,60.01,126985101434.0,10773000000.0,4.945682,10.32,126.985101434,10.773,11.787348132739256,77.27784026996628,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,18.7,,rumoured,0.38235294117647056,0.7352941176470589,0.9117647058823529,0.47058823529411764,0.8529411764705882,0.9705882352941176,-0.4362972793677999,-0.23803317304721278,0.8251649592391684,-0.1911077076103083,2,25.567335604988035,23.100308840951293,0,1,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
AMZN,Amazon.com Inc,Consumer Discretionary,1350.5,200.0692,0.0,6.16,1498.0,812.5,685873374731.0,16132000000.0,3.927053,24.28,685.873374731,16.132,42.51632622929581,21.51714077315828,Mega-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,none,1.0,0.9166666666666666,0.8928571428571429,0.9880952380952381,1.0,0.13095238095238096,6.43667545504158,0.25076664956341393,1.1260773339725239,0.0,0,27.253958862695626,23.504070714019523,0,0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
AEE,Ameren Corp,Utilities,52.59,20.38,3.4404964,2.68,64.89,51.81,12905744906.0,2298000000.0,2.693119,1.79,12.905744906,2.298,5.61607698259356,94.0366972477064,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.8571428571428571,0.35714285714285715,0.5714285714285714,0.5357142857142857,0.32142857142857145,0.35714285714285715,0.8262210855576091,-0.3012622211027381,0.12441914528486418,-0.0496620314373486,1,23.280938390806792,21.555305016808138,0,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False
AAL,American Airlines Group,Industrials,48.6,9.92,0.7782101,3.91,59.08,39.21,24594852352.0,5761000000.0,0.58022565,6.03,24.594852352,5.761,4.2691984641555285,52.74282838449924,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.04477611940298507,0.7164179104477612,0.04477611940298507,0.04477611940298507,0.6119402985074627,0.19402985074626866,-2.2830200321673337,-0.13670584876742783,-1.2314033092853942,-1.1867933929608558,3,23.925803004044976,22.474376907870237,1,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
AEP,American Electric Power,Utilities,63.38,17.32,3.8479443,1.24,78.07,62.69,31701916517.0,4450800000.0,2.7489934,1.81,31.701916517,4.4508,7.122745689988316,95.51365409622883,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.4642857142857143,0.39285714285714285,0.6071428571428571,0.7857142857142857,0.8214285714285714,0.6428571428571429,0.11073066095101984,-0.28224228380651106,0.1770696798654058,0.4905920371582817,2,24.17964297398321,22.216349692472498,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
AXP,American Express Co,Financials,88.34,15.0,1.4955667,2.9,102.385,75.51,80410990000.0,0.0,2.273575,3.75,80.41099,0.0,13.333242399935546,52.26046511627908,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.36764705882352944,0.8823529411764706,0.4264705882352941,0.6323529411764706,0.8676470588235294,0.23529411764705882,-0.2915013660274482,-0.11235476909856223,-0.41610131757881436,0.0,2,25.110416695344618,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
AIG,"American International Group, Inc.",Financials,58.28,23.22,2.1167521,-0.76,67.3,57.85,54360073164.0,0.0,1.4686536,0.8303999999999999,54.360073164,0.0,13.333242399935546,95.44973544973546,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.8676470588235294,0.022058823529411766,0.22058823529411764,0.6323529411764706,0.7794117647058824,0.6764705882352942,0.7981636079222769,-0.22221931759757843,-0.7249034493812367,0.0,2,24.71889577216296,0.0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
